z,x,dist,ne
-27.9663978452649,69268.8092667751,204,1
-27.9603089786126,69269.8092618424,205,1
-27.9542201119597,69270.8092569096,206,1
-27.9481312453074,69271.8092519768,207,1
-27.942042378655,69272.8092470441,208,1
-27.9359535120022,69273.8092421113,209,1
-27.9298646453499,69274.8092371785,210,1
-27.923775778697,69275.8092322458,211,1
-27.9176869120447,69276.809227313,212,1
-27.9115980453919,69277.8092223802,213,1
-27.9055091787395,69278.8092174475,214,1
-27.8994203120867,69279.8092125147,215,1
-27.8933314454343,69280.8092075819,216,1
-27.8872425787814,69281.8092026492,217,1
-27.8811537121291,69282.8091977164,218,1
-27.8750648454762,69283.8091927836,219,1
-27.8689759788238,69284.8091878508,220,1
-27.862887112171,69285.8091829181,221,1
-27.8567982455187,69286.8091779853,222,1
-27.8507093788658,69287.8091730525,223,1
-27.8446205122135,69288.8091681198,224,1
-27.8385316455607,69289.809163187,225,1
-27.8324427789083,69290.8091582542,226,1
-27.8263539122554,69291.8091533215,227,1
-27.8202650456031,69292.8091483887,228,1
-27.8141761789503,69293.8091434559,229,1
-27.808087312298,69294.8091385232,230,1
-27.8019984456451,69295.8091335904,231,1
-27.7959095789927,69296.8091286576,232,1
-27.7898207123404,69297.8091237249,233,1
-27.7837318456876,69298.8091187921,234,1
-27.7776429790352,69299.8091138593,235,1
-27.7715541123824,69300.8091089266,236,1
-27.7654652457301,69301.8091039938,237,1
-27.7593763790773,69302.809099061,238,1
-27.7532875124248,69303.8090941283,239,1
-27.7471986457719,69304.8090891955,240,1
-27.7411097791196,69305.8090842627,241,1
-27.7350209124668,69306.8090793299,242,1
-27.7289320458144,69307.8090743972,243,1
-27.7228431791616,69308.8090694644,244,1
-27.7167543125092,69309.8090645316,245,1
-27.7106654458564,69310.8090595989,246,1
-27.704576579204,69311.8090546661,247,1
-27.6984877125512,69312.8090497333,248,1
-27.6923988458989,69313.8090448006,249,1
-27.6863099792461,69314.8090398678,250,1
-27.6802211125936,69315.809034935,251,1
-27.6741322459408,69316.8090300023,252,1
-27.6680433792885,69317.8090250695,253,1
-27.6618973908742,69318.8090200869,254,1
-27.6544448104231,69319.8090139641,255,1
-27.6469922299715,69320.8090078412,256,1
-27.6395396495202,69321.8090017184,257,1
-27.6320870690686,69322.8089955956,258,1
-27.6246344886176,69323.8089894727,259,1
-27.6171819081659,69324.8089833499,260,1
-27.6097293277149,69325.8089772271,261,1
-27.6022767472631,69326.8089711042,262,1
-27.5948241668121,69327.8089649814,263,1
-27.587371586361,69328.8089588586,264,1
-27.5799190059093,69329.8089527357,265,1
-27.5724664254583,69330.8089466129,266,1
-27.5650138450066,69331.8089404901,267,1
-27.5575612645555,69332.8089343672,268,1
-27.5501086841039,69333.8089282444,269,1
-27.5426561036527,69334.8089221216,270,1
-27.5352035232011,69335.8089159987,271,1
-27.52775094275,69336.8089098759,272,1
-27.5202983622984,69337.8089037531,273,1
-27.5128912460531,69338.8088976699,274,1
-27.5064955434704,69339.8088924694,275,1
-27.5000998408881,69340.8088872688,276,1
-27.4937041383054,69341.8088820683,277,1
-27.4873084357232,69342.8088768678,278,1
-27.4809127331405,69343.8088716672,279,1
-27.4745170305584,69344.8088664667,280,1
-27.4681213279757,69345.8088612662,281,1
-27.4617256253934,69346.8088560656,282,1
-27.4553299228107,69347.8088508651,283,1
-27.4489342202285,69348.8088456646,284,1
-27.4425385176458,69349.808840464,285,1
-27.4361428150636,69350.8088352635,286,1
-27.4297471124809,69351.808830063,287,1
-27.4233514098987,69352.8088248624,288,1
-27.4169557073165,69353.8088196619,289,1
-27.4105600047338,69354.8088144614,290,1
-27.4041643021516,69355.8088092608,291,1
-27.3977685995689,69356.8088040603,292,1
-27.3913728969867,69357.8087988598,293,1
-27.384977194404,69358.8087936592,294,1
-27.3785814918218,69359.8087884587,295,1
-27.3721857892391,69360.8087832582,296,1
-27.3657900866568,69361.8087780576,297,1
-27.3593943840741,69362.8087728571,298,1
-27.352998681492,69363.8087676566,299,1
-27.3466029789093,69364.808762456,300,1
-27.340207276327,69365.8087572555,301,1
-27.3338115737443,69366.808752055,302,1
-27.3274158711621,69367.8087468544,303,1
-27.3210201685794,69368.8087416539,304,1
-27.3146244659973,69369.8087364534,305,1
-27.3082287634146,69370.8087312529,306,1
-27.3018330608323,69371.8087260523,307,1
-27.2954373582495,69372.8087208518,308,1
-27.2890416556674,69373.8087156512,309,1
-27.2826459530847,69374.8087104507,310,1
-27.2762502505025,69375.8087052502,311,1
-27.2698545479198,69376.8087000496,312,1
-27.2634588453376,69377.8086948491,313,1
-27.2570631427554,69378.8086896486,314,1
-27.2506674401727,69379.8086844481,315,1
-27.2442717375905,69380.8086792475,316,1
-27.2378760350078,69381.808674047,317,1
-27.2314803324256,69382.8086688465,318,1
-27.2250846298429,69383.8086636459,319,1
-27.2186889272606,69384.8086584454,320,1
-27.2122932246779,69385.8086532449,321,1
-27.2058975220957,69386.8086480443,322,1
-27.199501819513,69387.8086428438,323,1
-27.1931061169309,69388.8086376433,324,1
-27.1867104143482,69389.8086324427,325,1
-27.1803147117659,69390.8086272422,326,1
-27.1739190091832,69391.8086220417,327,1
-27.167523306601,69392.8086168411,328,1
-27.16109877339,69393.8086116154,329,1
-27.1540780365811,69394.8086058694,330,1
-27.1470572997717,69395.8086001235,331,1
-27.1400365629628,69396.8085943775,332,1
-27.1330158261533,69397.8085886315,333,1
-27.1259950893445,69398.8085828855,334,1
-27.1189743525351,69399.8085771396,335,1
-27.1119536157262,69400.8085713936,336,1
-27.1049328789168,69401.8085656476,337,1
-27.097912142108,69402.8085599016,338,1
-27.090891405299,69403.8085541557,339,1
-27.0838706684896,69404.8085484097,340,1
-27.0768499316808,69405.8085426637,341,1
-27.0698291948714,69406.8085369177,342,1
-27.0628084580625,69407.8085311717,343,1
-27.0557877212531,69408.8085254258,344,1
-27.0487669844442,69409.8085196798,345,1
-27.0417462476347,69410.8085139338,346,1
-27.0347255108259,69411.8085081878,347,1
-27.027543317765,69412.8085023009,348,1
-27.0171019340924,69413.8084935699,349,1
-27.0066605504188,69414.8084848388,350,1
-26.9962191667461,69415.8084761078,351,1
-26.9857777830726,69416.8084673767,352,1
-26.9753363994,69417.8084586457,353,1
-26.9648950157265,69418.8084499146,354,1
-26.9544536320539,69419.8084411835,355,1
-26.9440122483804,69420.8084324525,356,1
-26.9335708647076,69421.8084237214,357,1
-26.9231294810342,69422.8084149904,358,1
-26.9126880973616,69423.8084062593,359,1
-26.9022467136881,69424.8083975283,360,1
-26.8918053300154,69425.8083887972,361,1
-26.8813639463419,69426.8083800662,362,1
-26.8709225626694,69427.8083713351,363,1
-26.8604811789967,69428.808362604,364,1
-26.8500397953231,69429.808353873,365,1
-26.8395984116496,69430.8083451419,366,1
-26.829157027977,69431.8083364109,367,1
-26.8187156443036,69432.8083276798,368,1
-26.808274260631,69433.8083189488,369,1
-26.7978328769582,69434.8083102177,370,1
-26.7873914932847,69435.8083014866,371,1
-26.7769501096121,69436.8082927556,372,1
-26.7665087259386,69437.8082840245,373,1
-26.756067342266,69438.8082752935,374,1
-26.7456259585925,69439.8082665624,375,1
-26.7351845749197,69440.8082578314,376,1
-26.7247431912463,69441.8082491003,377,1
-26.7143018075737,69442.8082403693,378,1
-26.7038604239002,69443.8082316382,379,1
-26.6934190402276,69444.8082229071,380,1
-26.682977656554,69445.8082141761,381,1
-26.6725362728814,69446.808205445,382,1
-26.6620948892079,69447.808196714,383,1
-26.6516535055352,69448.8081879829,384,1
-26.6412121218617,69449.8081792518,385,1
-26.6307707381891,69450.8081705208,386,1
-26.6203293545157,69451.8081617897,387,1
-26.609887970843,69452.8081530587,388,1
-26.5994465871694,69453.8081443276,389,1
-26.5890052034968,69454.8081355966,390,1
-26.5785638198233,69455.8081268655,391,1
-26.5681224361507,69456.8081181345,392,1
-26.5576810524772,69457.8081094034,393,1
-26.5472396688046,69458.8081006723,394,1
-26.5367982851319,69459.8080919413,395,1
-26.5263569014584,69460.8080832102,396,1
-26.5159155177858,69461.8080744792,397,1
-26.5054741341123,69462.8080657481,398,1
-26.4950327504397,69463.8080570171,399,1
-26.4845913667662,69464.808048286,400,1
-26.4741499830934,69465.8080395549,401,1
-26.46370859942,69466.8080308239,402,1
-26.4532672157474,69467.8080220928,403,1
-26.4428578849628,69468.8080133897,404,1
-26.4330529000513,69469.8080052141,405,1
-26.4232479151391,69470.8079970384,406,1
-26.4134429302277,69471.8079888627,407,1
-26.4036379453154,69472.807980687,408,1
-26.3938329604039,69473.8079725113,409,1
-26.3840279754917,69474.8079643356,410,1
-26.3742229905803,69475.8079561599,411,1
-26.3644180056681,69476.8079479842,412,1
-26.3546130207567,69477.8079398085,413,1
-26.3448080358443,69478.8079316328,414,1
-26.3350030509329,69479.8079234571,415,1
-26.3251980660207,69480.8079152814,416,1
-26.3153930811093,69481.8079071057,417,1
-26.305588096197,69482.80789893,418,1
-26.2957831112857,69483.8078907543,419,1
-26.2859781263741,69484.8078825787,420,1
-26.2761731414619,69485.8078744029,421,1
-26.2663681565505,69486.8078662273,422,1
-26.2565462187921,69487.8078580368,423,1
-26.2464116688817,69488.8078495735,424,1
-26.2362771189706,69489.8078411102,425,1
-26.2261425690601,69490.8078326469,426,1
-26.2160080191489,69491.8078241836,427,1
-26.2058734692386,69492.8078157203,428,1
-26.1957389193274,69493.807807257,429,1
-26.1856043694171,69494.8077987937,430,1
-26.1754698195059,69495.8077903304,431,1
-26.1653352695956,69496.8077818671,432,1
-26.1552007196842,69497.8077734038,433,1
-26.1450661697739,69498.8077649405,434,1
-26.1349316198627,69499.8077564773,435,1
-26.1247970699524,69500.807748014,436,1
-26.1146625200413,69501.8077395507,437,1
-26.1045279701309,69502.8077310874,438,1
-26.0943934202196,69503.8077226241,439,1
-26.0842588703092,69504.8077141608,440,1
-26.0741243203981,69505.8077056975,441,1
-26.0639897704878,69506.8076972342,442,1
-26.0538552205766,69507.8076887709,443,1
-26.0437206706663,69508.8076803076,444,1
-26.0335861207558,69509.8076718443,445,1
-26.0234515708446,69510.807663381,446,1
-26.0133170209343,69511.8076549177,447,1
-26.0031824710232,69512.8076464544,448,1
-25.9930479211128,69513.8076379911,449,1
-25.9829133712017,69514.8076295278,450,1
-25.9727788212911,69515.8076210646,451,1
-25.96264427138,69516.8076126013,452,1
-25.9525097214697,69517.807604138,453,1
-25.9423751715585,69518.8075956747,454,1
-25.9322406216482,69519.8075872114,455,1
-25.922106071737,69520.8075787481,456,1
-25.9119715218266,69521.8075702848,457,1
-25.9018369719153,69522.8075618215,458,1
-25.891702422005,69523.8075533582,459,1
-25.8815678720938,69524.8075448949,460,1
-25.8714333221835,69525.8075364316,461,1
-25.8612987722724,69526.8075279683,462,1
-25.8511642223619,69527.807519505,463,1
-25.8410296724506,69528.8075110417,464,1
-25.8308951225403,69529.8075025784,465,1
-25.8207605726292,69530.8074941151,466,1
-25.8106260227189,69531.8074856519,467,1
-25.8004914728077,69532.8074771886,468,1
-25.7903569228973,69533.8074687253,469,1
-25.7802223729869,69534.807460262,470,1
-25.7700878230757,69535.8074517987,471,1
-25.7599532731654,69536.8074433354,472,1
-25.7498187232542,69537.8074348721,473,1
-25.7396841733439,69538.8074264088,474,1
-25.7295496234326,69539.8074179455,475,1
-25.7194150735215,69540.8074094822,476,1
-25.7092805236111,69541.8074010189,477,1
-25.6991459737007,69542.8073925556,478,1
-25.6890114237896,69543.8073840923,479,1
-25.6788768738792,69544.807375629,480,1
-25.668742323968,69545.8073671657,481,1
-25.6586077740577,69546.8073587025,482,1
-25.6484732241464,69547.8073502392,483,1
-25.6383386742361,69548.8073417759,484,1
-25.6282041243249,69549.8073333126,485,1
-25.6180695744145,69550.8073248493,486,1
-25.6079350245034,69551.807316386,487,1
-25.597800474593,69552.8073079227,488,1
-25.5876659246817,69553.8072994594,489,1
-25.5775313747714,69554.8072909961,490,1
-25.5673968248603,69555.8072825328,491,1
-25.5572622749499,69556.8072740695,492,1
-25.5471277250387,69557.8072656062,493,1
-25.5369931751284,69558.8072571429,494,1
-25.526858625218,69559.8072486796,495,1
-25.5167240753068,69560.8072402163,496,1
-25.5065895253956,69561.807231753,497,1
-25.4964163772895,69562.8072232561,498,1
-25.485588608112,69563.8072141878,499,1
-25.4747608389354,69564.8072051196,500,1
-25.4639330697577,69565.8071960513,501,1
-25.453105300581,69566.8071869831,502,1
-25.4422775314044,69567.8071779149,503,1
-25.4314497622268,69568.8071688466,504,1
-25.4206219930501,69569.8071597784,505,1
-25.4097942238725,69570.8071507101,506,1
-25.3989664546959,69571.8071416419,507,1
-25.3881386855182,69572.8071325737,508,1
-25.3773109163415,69573.8071235054,509,1
-25.366483147164,69574.8071144372,510,1
-25.3556553779872,69575.8071053689,511,1
-25.3448276088097,69576.8070963007,512,1
-25.3339998396331,69577.8070872324,513,1
-25.3231720704553,69578.8070781642,514,1
-25.3123443012787,69579.807069096,515,1
-25.3015165321011,69580.8070600277,516,1
-25.2906887629244,69581.8070509595,517,1
-25.2798609937469,69582.8070418912,518,1
-25.2690332245702,69583.807032823,519,1
-25.2582054553926,69584.8070237548,520,1
-25.2473776862158,69585.8070146865,521,1
-25.2365499170382,69586.8070056183,522,1
-25.2257221478616,69587.80699655,523,1
-25.214894378684,69588.8069874818,524,1
-25.2040666095073,69589.8069784135,525,1
-25.1932388403298,69590.8069693453,526,1
-25.182411071153,69591.8069602771,527,1
-25.1715833019764,69592.8069512088,528,1
-25.1607555327988,69593.8069421406,529,1
-25.1499277636221,69594.8069330723,530,1
-25.1390999944446,69595.8069240041,531,1
-25.1282722252678,69596.8069149358,532,1
-25.1174444560902,69597.8069058676,533,1
-25.1066166869135,69598.8068967994,534,1
-25.0957889177359,69599.8068877311,535,1
-25.0849611485593,69600.8068786629,536,1
-25.0741333793816,69601.8068695946,537,1
-25.063305610205,69602.8068605264,538,1
-25.0524778410275,69603.8068514582,539,1
-25.0416500718506,69604.8068423899,540,1
-25.0308223026731,69605.8068333217,541,1
-25.0199945334964,69606.8068242534,542,1
-25.0091667643188,69607.8068151852,543,1
-24.9983389951422,69608.806806117,544,1
-24.9875112259646,69609.8067970487,545,1
-24.9766834567878,69610.8067879805,546,1
-24.9658556876103,69611.8067789122,547,1
-24.9550279184335,69612.806769844,548,1
-24.944200149256,69613.8067607758,549,1
-24.9333723800793,69614.8067517075,550,1
-24.9225446109017,69615.8067426393,551,1
-24.911716841725,69616.806733571,552,1
-24.9008890725483,69617.8067245028,553,1
-24.8902866663627,69618.8067156312,554,1
-24.8832886586229,69619.8067099051,555,1
