x,z,dist,ne
70263.7884943001,-15.2008328095675,1686,0
70264.7884943001,-15.1928778144362,1687,0
70265.7884943001,-15.1849228193057,1688,0
70266.7884943001,-15.1769678241744,1689,0
70267.7884943001,-15.1690128290437,1690,0
70268.7884943001,-15.1610578339125,1691,0
70269.7884943001,-15.1531028387819,1692,0
70270.7884943001,-15.1451478436507,1693,0
70271.7884943001,-15.1371928485201,1694,0
70272.7884943001,-15.1292378533888,1695,0
70273.7884943001,-15.1212828582583,1696,0
70274.7884943001,-15.1133278631276,1697,0
70275.7884943001,-15.1053728679963,1698,0
70276.7884943001,-15.0974178728658,1699,0
70277.7884943001,-15.0894628777345,1700,0
70278.7884943001,-15.081507882604,1701,0
70279.7884943001,-15.0735528874728,1702,0
70280.7884943001,-15.065597892342,1703,0
70281.7884943001,-15.0576428972108,1704,0
70282.7884943001,-15.0496879020802,1705,0
70283.7884943001,-15.041732906949,1706,0
70284.7884943001,-15.0337779118184,1707,0
70285.7884943001,-15.0258229166871,1708,0
70286.7884943001,-15.0178679215564,1709,0
70287.7884943001,-15.0099129264252,1710,0
70288.7884943001,-15.0019579312946,1711,0
70289.7884943001,-14.9940029361634,1712,0
70290.7884943001,-14.9860479410328,1713,0
70291.7884943001,-14.9780929459015,1714,0
70292.7884943001,-14.9704695646351,1715,0
70293.7884943001,-14.9659352176704,1716,0
70294.7884943001,-14.9614008707061,1717,0
70295.7884943001,-14.9568665237414,1718,0
70296.7884943001,-14.9523321767771,1719,0
70297.7884943001,-14.9477978298124,1720,0
70298.7884943001,-14.9432634828481,1721,0
70299.7884943001,-14.9387291358837,1722,0
70300.7884943001,-14.934194788919,1723,0
70301.7884943001,-14.9296604419547,1724,0
70302.7884943001,-14.92512609499,1725,0
70303.7884943001,-14.9205917480256,1726,0
70304.7884943001,-14.9160574010609,1727,0
70305.7884943001,-14.9115230540966,1728,0
70306.7884943001,-14.9069887071319,1729,0
70307.7884943001,-14.9024543601675,1730,0
70308.7884943001,-14.8979200132028,1731,0
70309.7884943001,-14.8933856662385,1732,0
70310.7884943001,-14.8888513192738,1733,0
70311.7884943001,-14.8843169723094,1734,0
70312.7884943001,-14.879715752002,1735,0
70313.7884943001,-14.8744995478787,1736,0
70314.7884943001,-14.8692833437549,1737,0
70315.7884943001,-14.8640671396316,1738,0
70316.7884943001,-14.8588509355079,1739,0
70317.7884943001,-14.8536347313845,1740,0
70318.7884943001,-14.8484185272608,1741,0
70319.7884943001,-14.8432023231374,1742,0
70320.7884943001,-14.8379861190137,1743,0
70321.7884943001,-14.8327699148904,1744,0
70322.7884943001,-14.8275537107667,1745,0
70323.7884943001,-14.8223375066433,1746,0
70324.7884943001,-14.8171213025195,1747,0
70325.7884943001,-14.8119050983961,1748,0
70326.7884943001,-14.8066888942724,1749,0
70327.7884943001,-14.8014726901491,1750,0
70328.7884943001,-14.7962564860253,1751,0
70329.7884943001,-14.791040281902,1752,0
70330.7884943001,-14.7858240777787,1753,0
70331.7884943001,-14.7806078736549,1754,0
70332.7884943001,-14.7753916695316,1755,0
70333.7884943001,-14.7701754654079,1756,0
70334.7884943001,-14.7649592612845,1757,0
70335.7884943001,-14.7597430571608,1758,0
70336.7884943001,-14.7545268530374,1759,0
70337.7884943001,-14.7493106489137,1760,0
70338.7884943001,-14.7440944447904,1761,0
70339.7884943001,-14.7388782406666,1762,0
70340.7884943001,-14.7336620365433,1763,0
70341.7884943001,-14.7284458324196,1764,0
70342.7884943001,-14.7232296282962,1765,0
70343.7884943001,-14.7180134241724,1766,0
70344.7884943001,-14.7127972200491,1767,0
70345.7884943001,-14.7075810159254,1768,0
70346.7884943001,-14.7023648118021,1769,0
70347.7884943001,-14.6971486076783,1770,0
70348.7884943001,-14.6919324035549,1771,0
70349.7884943001,-14.6867161994311,1772,0
70350.7884943001,-14.6814999953078,1773,0
70351.7884943001,-14.676283791184,1774,0
70352.7884943001,-14.6710675870607,1775,0
70353.7884943001,-14.665851382937,1776,0
70354.7884943001,-14.6606351788137,1777,0
70355.7884943001,-14.6554189746903,1778,0
70356.7884943001,-14.6502027705666,1779,0
70357.7884943001,-14.6449865664433,1780,0
70358.7884943001,-14.6397703623195,1781,0
70359.7884943001,-14.6345541581962,1782,0
70360.7884943001,-14.6293379540725,1783,0
70361.7884943001,-14.6241217499491,1784,0
70362.7884943001,-14.6189055458254,1785,0
70363.7884943001,-14.613689341702,1786,0
70364.7884943001,-14.6084731375783,1787,0
70365.7884943001,-14.603256933455,1788,0
70366.7884943001,-14.5980407293312,1789,0
70367.7884943001,-14.592857872028,1790,0
70368.7884943001,-14.5879712330286,1791,0
70369.7884943001,-14.5830845940297,1792,0
70370.7884943001,-14.5781979550304,1793,0
70371.7884943001,-14.5733113160315,1794,0
70372.7884943001,-14.5684246770321,1795,0
70373.7884943001,-14.5635380380332,1796,0
70374.7884943001,-14.5586513990339,1797,0
70375.7884943001,-14.553764760035,1798,0
70376.7884943001,-14.5488781210357,1799,0
70377.7884943001,-14.5439914820368,1800,0
70378.7884943001,-14.5391048430375,1801,0
70379.7884943001,-14.5342182040386,1802,0
70380.7884943001,-14.5293315650396,1803,0
70381.7884943001,-14.5244449260403,1804,0
70382.7884943001,-14.5195582870415,1805,0
70383.7884943001,-14.5146716480421,1806,0
70384.7884943001,-14.5097850090432,1807,0
70385.7884943001,-14.5048983700439,1808,0
70386.7884943001,-14.5000117310449,1809,0
70387.7884943001,-14.4950657925537,1810,0
70388.7884943001,-14.489599575078,1811,0
70389.7884943001,-14.4841333576019,1812,0
70390.7884943001,-14.4786671401262,1813,0
70391.7884943001,-14.4732009226501,1814,0
70392.7884943001,-14.4677347051744,1815,0
70393.7884943001,-14.4622684876983,1816,0
70394.7884943001,-14.4568022702225,1817,0
70395.7884943001,-14.4513360527464,1818,0
70396.7884943001,-14.4458698352708,1819,0
70397.7884943001,-14.4404036177947,1820,0
70398.7884943001,-14.4349374003189,1821,0
70399.7884943001,-14.4294711828428,1822,0
70400.7884943001,-14.4240049653671,1823,0
70401.7884943001,-14.418538747891,1824,0
70402.7884943001,-14.4130725304153,1825,0
70403.7884943001,-14.4076063129392,1826,0
70404.7884943001,-14.4021400954636,1827,0
70405.7884943001,-14.3966738779879,1828,0
70406.7884943001,-14.3912076605117,1829,0
70407.7884943001,-14.385741443036,1830,0
70408.7884943001,-14.38027522556,1831,0
70409.7884943001,-14.3748090080843,1832,0
70410.7884943001,-14.3693427906081,1833,0
70411.7884943001,-14.3638765731324,1834,0
70412.7884943001,-14.3584103556563,1835,0
70413.7884943001,-14.3529441381806,1836,0
70414.7884943001,-14.3474779207045,1837,0
70415.7884943001,-14.3420117032288,1838,0
70416.7884943001,-14.3365454857527,1839,0
70417.7884943001,-14.3310792682771,1840,0
70418.7884943001,-14.3256130508008,1841,0
70419.7884943001,-14.3201468333252,1842,0
70420.7884943001,-14.3146806158491,1843,0
70421.7884943001,-14.3092143983734,1844,0
70422.7884943001,-14.3037481808972,1845,0
70423.7884943001,-14.2982819634216,1846,0
70424.7884943001,-14.2928157459454,1847,0
70425.7884943001,-14.2873495284697,1848,0
70426.7884943001,-14.2818833109936,1849,0
70427.7884943001,-14.2764170935179,1850,0
70428.7884943001,-14.2709508760418,1851,0
70429.7884943001,-14.2654846585662,1852,0
70430.7884943001,-14.2600184410904,1853,0
70431.7884943001,-14.2545522236143,1854,0
70432.7884943001,-14.2490860061382,1855,0
70433.7884943001,-14.2436197886625,1856,0
70434.7884943001,-14.2381535711863,1857,0
70435.7884943001,-14.2326873537107,1858,0
70436.7884943001,-14.2272211362346,1859,0
70437.7884943001,-14.2217549187589,1860,0
70438.7884943001,-14.2162887012832,1861,0
70439.7884943001,-14.2108224838071,1862,0
70440.7884943001,-14.2053562663314,1863,0
70441.7884943001,-14.1998900488552,1864,0
70442.7884943001,-14.1944969132702,1865,0
70443.7884943001,-14.1897239153244,1866,0
70444.7884943001,-14.184950917379,1867,0
70445.7884943001,-14.1801779194333,1868,0
70446.7884943001,-14.1754049214879,1869,0
70447.7884943001,-14.1706319235421,1870,0
70448.7884943001,-14.1658589255967,1871,0
70449.7884943001,-14.1610859276509,1872,0
70450.7884943001,-14.1563129297055,1873,0
70451.7884943001,-14.1515399317598,1874,0
70452.7884943001,-14.1467669338144,1875,0
70453.7884943001,-14.1419939358686,1876,0
70454.7884943001,-14.1372209379233,1877,0
70455.7884943001,-14.1324479399775,1878,0
70456.7884943001,-14.1276749420321,1879,0
70457.7884943001,-14.1229019440863,1880,0
70458.7884943001,-14.1181289461409,1881,0
70459.7884943001,-14.1133559481952,1882,0
70460.7884943001,-14.1085829502498,1883,0
70461.7884943001,-14.1038099523039,1884,0
70462.7884943001,-14.0990018378506,1885,0
70463.7884943001,-14.0938992758646,1886,0
70464.7884943001,-14.0887967138782,1887,0
70465.7884943001,-14.0836941518922,1888,0
70466.7884943001,-14.0785915899058,1889,0
70467.7884943001,-14.0734890279197,1890,0
70468.7884943001,-14.0683864659332,1891,0
70469.7884943001,-14.0632839039472,1892,0
70470.7884943001,-14.0581813419608,1893,0
70471.7884943001,-14.0530787799748,1894,0
70472.7884943001,-14.0479762179884,1895,0
70473.7884943001,-14.0428736560024,1896,0
70474.7884943001,-14.0377710940159,1897,0
70475.7884943001,-14.0326685320299,1898,0
70476.7884943001,-14.0275659700434,1899,0
70477.7884943001,-14.0224634080574,1900,0
70478.7884943001,-14.017360846071,1901,0
70479.7884943001,-14.012258284085,1902,0
70480.7884943001,-14.0071557220986,1903,0
70481.7884943001,-14.0020531601125,1904,0
70482.7884943001,-13.9969505981261,1905,0
70483.7884943001,-13.9918480361401,1906,0
70484.7884943001,-13.9867454741536,1907,0
70485.7884943001,-13.9816429121676,1908,0
70486.7884943001,-13.9765403501812,1909,0
70487.7884943001,-13.9714377881952,1910,0
70488.7884943001,-13.9663352262092,1911,0
70489.7884943001,-13.9612326642227,1912,0
70490.7884943001,-13.9561301022367,1913,0
70491.7884943001,-13.9510275402503,1914,0
70492.7884943001,-13.9459249782643,1915,0
70493.7884943001,-13.9408224162778,1916,0
70494.7884943001,-13.9357198542918,1917,0
70495.7884943001,-13.9306172923054,1918,0
70496.7884943001,-13.9255147303194,1919,0
70497.7884943001,-13.9204121683329,1920,0
70498.7884943001,-13.9153096063469,1921,0
70499.7884943001,-13.9102070443605,1922,0
70500.7884943001,-13.9051044823744,1923,0
70501.7884943001,-13.900001920388,1924,0
70502.7884943001,-13.894899358402,1925,0
70503.7884943001,-13.8897967964156,1926,0
70504.7884943001,-13.8846942344296,1927,0
70505.7884943001,-13.8795916724431,1928,0
70506.7884943001,-13.8744891104571,1929,0
70507.7884943001,-13.8693865484706,1930,0
70508.7884943001,-13.8642839864846,1931,0
70509.7884943001,-13.8591814244982,1932,0
70510.7884943001,-13.8540788625122,1933,0
70511.7884943001,-13.8489763005258,1934,0
70512.7884943001,-13.8438737385397,1935,0
70513.7884943001,-13.8387711765537,1936,0
70514.7884943001,-13.8336686145673,1937,0
70515.7884943001,-13.8285660525813,1938,0
70516.7884943001,-13.8234634905949,1939,0
70517.7884943001,-13.8184705982658,1940,0
70518.7884943001,-13.8143680929402,1941,0
70519.7884943001,-13.8102655876149,1942,0
70520.7884943001,-13.8061630822893,1943,0
70521.7884943001,-13.802060576964,1944,0
70522.7884943001,-13.7979580716384,1945,0
70523.7884943001,-13.7938555663132,1946,0
70524.7884943001,-13.7897530609876,1947,0
70525.7884943001,-13.7856505556623,1948,0
70526.7884943001,-13.7815480503367,1949,0
70527.7884943001,-13.7774455450115,1950,0
70528.7884943001,-13.7733430396859,1951,0
70529.7884943001,-13.7692405343607,1952,0
70530.7884943001,-13.765138029035,1953,0
70531.7884943001,-13.7610355237098,1954,0
70532.7884943001,-13.7569330183842,1955,0
70533.7884943001,-13.7528305130589,1956,0
70534.7884943001,-13.7487280077333,1957,0
70535.7884943001,-13.744625502408,1958,0
70536.7884943001,-13.7405229970825,1959,0
70537.7884943001,-13.7364242691251,1960,0
70538.7884943001,-13.7323558574166,1961,0
70539.7884943001,-13.7282874457076,1962,0
70540.7884943001,-13.7242190339989,1963,0
70541.7884943001,-13.7201506222899,1964,0
70542.7884943001,-13.7160822105812,1965,0
70543.7884943001,-13.7120137988721,1966,0
70544.7884943001,-13.7079453871635,1967,0
70545.7884943001,-13.7038769754546,1968,0
70546.7884943001,-13.6998085637459,1969,0
70547.7884943001,-13.6957401520369,1970,0
70548.7884943001,-13.6916717403282,1971,0
70549.7884943001,-13.6876033286192,1972,0
70550.7884943001,-13.6835349169105,1973,0
70551.7884943001,-13.6794665052016,1974,0
70552.7884943001,-13.6753980934929,1975,0
70553.7884943001,-13.6713296817839,1976,0
70554.7884943001,-13.6672612700752,1977,0
70555.7884943001,-13.6631928583662,1978,0
70556.7884943001,-13.6591244466575,1979,0
70557.7884943001,-13.6550560349486,1980,0
70558.7884943001,-13.6509876232399,1981,0
70559.7884943001,-13.6469192115309,1982,0
70560.7884943001,-13.6428507998223,1983,0
70561.7884943001,-13.6387823881133,1984,0
70562.7884943001,-13.6347139764045,1985,0
70563.7884943001,-13.6306455646955,1986,0
70564.7884943001,-13.626577152987,1987,0
70565.7884943001,-13.622508741278,1988,0
70566.7884943001,-13.6184403295693,1989,0
70567.7884943001,-13.6143719178603,1990,0
70568.7884943001,-13.6103035061516,1991,0
70569.7884943001,-13.6062350944429,1992,0
70570.7884943001,-13.602166682734,1993,0
70571.7884943001,-13.5980982710253,1994,0
70572.7884943001,-13.5940298593163,1995,0
70573.7884943001,-13.5899614476077,1996,0
70574.7884943001,-13.5858930358987,1997,0
70575.7884943001,-13.5818246241899,1998,0
70576.7884943001,-13.577756212481,1999,0
70577.7884943001,-13.5736878007724,2000,0
70578.7884943001,-13.5696193890634,2001,0
70579.7884943001,-13.5655509773547,2002,0
70580.7884943001,-13.5614825656457,2003,0
70581.7884943001,-13.557414153937,2004,0
70582.7884943001,-13.553345742228,2005,0
70583.7884943001,-13.5492773305194,2006,0
70584.7884943001,-13.5452089188104,2007,0
70585.7884943001,-13.5411405071017,2008,0
70586.7884943001,-13.5370720953927,2009,0
70587.7884943001,-13.533003683684,2010,0
70588.7884943001,-13.528935271975,2011,0
70589.7884943001,-13.5248668602664,2012,0
70590.7884943001,-13.5207984485574,2013,0
70591.7884943001,-13.5167300368487,2014,0
70592.7884943001,-13.5128195450915,2015,0
70593.7884943001,-13.5101375756948,2016,0
70594.7884943001,-13.5074556062981,2017,0
70595.7884943001,-13.5047736369012,2018,0
70596.7884943001,-13.5020916675044,2019,0
70597.7884943001,-13.4994096981075,2020,0
70598.7884943001,-13.4967277287107,2021,0
70599.7884943001,-13.4940457593139,2022,0
70600.7884943001,-13.4913637899171,2023,0
70601.7884943001,-13.4886818205201,2024,0
70602.7884943001,-13.4859998511234,2025,0
70603.7884943001,-13.4833178817264,2026,0
70604.7884943001,-13.4806359123298,2027,0
70605.7884943001,-13.4779539429328,2028,0
70606.7884943001,-13.475271973536,2029,0
70607.7884943001,-13.4725900041391,2030,0
70608.7884943001,-13.4699080347423,2031,0
70609.7884943001,-13.4672260653455,2032,0
70610.7884943001,-13.4645440959487,2033,0
70611.7884943001,-13.4618621265518,2034,0
70612.7884943001,-13.4591187152681,2035,0
70613.7884943001,-13.455902624466,2036,0
70614.7884943001,-13.4526865336642,2037,0
70615.7884943001,-13.4494704428622,2038,0
70616.7884943001,-13.4462543520604,2039,0
70617.7884943001,-13.4430382612583,2040,0
70618.7884943001,-13.4398221704565,2041,0
70619.7884943001,-13.4366060796547,2042,0
70620.7884943001,-13.4333899888525,2043,0
70621.7884943001,-13.4301738980507,2044,0
70622.7884943001,-13.4269578072487,2045,0
70623.7884943001,-13.4237417164469,2046,0
70624.7884943001,-13.4205256256448,2047,0
70625.7884943001,-13.417309534843,2048,0
70626.7884943001,-13.4140934440409,2049,0
70627.7884943001,-13.4108773532391,2050,0
70628.7884943001,-13.407661262437,2051,0
70629.7884943001,-13.4044451716352,2052,0
70630.7884943001,-13.4012290808331,2053,0
70631.7884943001,-13.3980129900313,2054,0
70632.7884943001,-13.3947968992292,2055,0
70633.7884943001,-13.3915808084274,2056,0
70634.7884943001,-13.3883647176254,2057,0
70635.7884943001,-13.3851486268236,2058,0
70636.7884943001,-13.3819325360215,2059,0
70637.7884943001,-13.3787164452196,2060,0
70638.7884943001,-13.3755003544175,2061,0
70639.7884943001,-13.3722842636157,2062,0
70640.7884943001,-13.3690681728137,2063,0
70641.7884943001,-13.3658520820119,2064,0
70642.7884943001,-13.3626359912098,2065,0
70643.7884943001,-13.359419900408,2066,0
70644.7884943001,-13.3562038096062,2067,0
70645.7884943001,-13.3529877188041,2068,0
70646.7884943001,-13.3497716280023,2069,0
70647.7884943001,-13.3465555372002,2070,0
70648.7884943001,-13.3433394463984,2071,0
70649.7884943001,-13.3401233555963,2072,0
70650.7884943001,-13.3369072647945,2073,0
70651.7884943001,-13.3336911739925,2074,0
70652.7884943001,-13.3304750831907,2075,0
70653.7884943001,-13.3272589923886,2076,0
70654.7884943001,-13.3240429015868,2077,0
70655.7884943001,-13.3208268107846,2078,0
70656.7884943001,-13.3176107199828,2079,0
70657.7884943001,-13.3143946291807,2080,0
70658.7884943001,-13.3111785383789,2081,0
70659.7884943001,-13.3079624475769,2082,0
70660.7884943001,-13.3047463567751,2083,0
70661.7884943001,-13.301530265973,2084,0
70662.7884943001,-13.2983141751712,2085,0
70663.7884943001,-13.295098084369,2086,0
70664.7884943001,-13.2918819935672,2087,0
70665.7884943001,-13.2886659027652,2088,0
70666.7884943001,-13.2854498119634,2089,0
70667.7884943001,-13.2822780271214,2090,0
70668.7884943001,-13.2794369574319,2091,0
70669.7884943001,-13.2765958877425,2092,0
70670.7884943001,-13.2737548180527,2093,0
70671.7884943001,-13.2709137483633,2094,0
70672.7884943001,-13.2680726786735,2095,0
70673.7884943001,-13.265231608984,2096,0
70674.7884943001,-13.2623905392942,2097,0
70675.7884943001,-13.2595494696047,2098,0
70676.7884943001,-13.256708399915,2099,0
70677.7884943001,-13.2538673302255,2100,0
70678.7884943001,-13.2510262605358,2101,0
70679.7884943001,-13.2481851908463,2102,0
70680.7884943001,-13.2453441211566,2103,0
70681.7884943001,-13.242503051467,2104,0
70682.7884943001,-13.2396619817773,2105,0
70683.7884943001,-13.2368209120878,2106,0
70684.7884943001,-13.2339798423981,2107,0
70685.7884943001,-13.2311387727085,2108,0
70686.7884943001,-13.2282977030188,2109,0
70687.7884943001,-13.2253332871217,2110,0
70688.7884943001,-13.2214580682383,2111,0
70689.7884943001,-13.2175828493552,2112,0
70690.7884943001,-13.2137076304719,2113,0
70691.7884943001,-13.2098324115888,2114,0
70692.7884943001,-13.2059571927054,2115,0
70693.7884943001,-13.2020819738224,2116,0
70694.7884943001,-13.1982067549389,2117,0
70695.7884943001,-13.1943315360559,2118,0
70696.7884943001,-13.1904563171725,2119,0
70697.7884943001,-13.1865810982894,2120,0
70698.7884943001,-13.1827058794061,2121,0
70699.7884943001,-13.178830660523,2122,0
70700.7884943001,-13.1749554416399,2123,0
70701.7884943001,-13.1710802227565,2124,0
70702.7884943001,-13.1672050038735,2125,0
70703.7884943001,-13.16332978499,2126,0
70704.7884943001,-13.1594545661069,2127,0
70705.7884943001,-13.1555793472236,2128,0
70706.7884943001,-13.1517041283404,2129,0
70707.7884943001,-13.1478289094571,2130,0
70708.7884943001,-13.143953690574,2131,0
70709.7884943001,-13.1400784716906,2132,0
70710.7884943001,-13.1362032528075,2133,0
70711.7884943001,-13.1323280339242,2134,0
70712.7884943001,-13.1284528150411,2135,0
70713.7884943001,-13.1245775961577,2136,0
70714.7884943001,-13.1207023772746,2137,0
70715.7884943001,-13.1168271583912,2138,0
70716.7884943001,-13.1129519395082,2139,0
70717.7884943001,-13.1090767206248,2140,0
70718.7884943001,-13.1052015017417,2141,0
70719.7884943001,-13.1013262828583,2142,0
70720.7884943001,-13.0974510639752,2143,0
70721.7884943001,-13.0935758450919,2144,0
70722.7884943001,-13.0897006262088,2145,0
70723.7884943001,-13.0858254073254,2146,0
70724.7884943001,-13.0819501884424,2147,0
70725.7884943001,-13.0780749695592,2148,0
70726.7884943001,-13.0741997506758,2149,0
70727.7884943001,-13.0703245317927,2150,0
70728.7884943001,-13.0664493129094,2151,0
70729.7884943001,-13.0625740940263,2152,0
70730.7884943001,-13.0586988751429,2153,0
70731.7884943001,-13.0548236562598,2154,0
70732.7884943001,-13.0509484373764,2155,0
70733.7884943001,-13.0470732184934,2156,0
70734.7884943001,-13.04319799961,2157,0
70735.7884943001,-13.0393227807269,2158,0
70736.7884943001,-13.0354475618435,2159,0
70737.7884943001,-13.0315723429604,2160,0
70738.7884943001,-13.027697124077,2161,0
70739.7884943001,-13.023821905194,2162,0
70740.7884943001,-13.0199466863106,2163,0
70741.7884943001,-13.0160714674275,2164,0
70742.7884943001,-13.0122421444311,2165,0
70743.7884943001,-13.0087419466603,2166,0
70744.7884943001,-13.0052417488892,2167,0
70745.7884943001,-13.0017415511185,2168,0
70746.7884943001,-12.9982413533474,2169,0
70747.7884943001,-12.9947411555767,2170,0
70748.7884943001,-12.9912409578056,2171,0
70749.7884943001,-12.9877407600348,2172,0
70750.7884943001,-12.984240562264,2173,0
70751.7884943001,-12.980740364493,2174,0
70752.7884943001,-12.9772401667222,2175,0
70753.7884943001,-12.9737399689512,2176,0
70754.7884943001,-12.9702397711804,2177,0
70755.7884943001,-12.9667395734094,2178,0
70756.7884943001,-12.9632393756386,2179,0
70757.7884943001,-12.9597391778675,2180,0
70758.7884943001,-12.9562389800968,2181,0
70759.7884943001,-12.9527387823258,2182,0
70760.7884943001,-12.949238584555,2183,0
70761.7884943001,-12.945738386784,2184,0
70762.7884943001,-12.9422227489681,2185,0
70763.7884943001,-12.9385975434371,2186,0
70764.7884943001,-12.9349723379065,2187,0
70765.7884943001,-12.9313471323754,2188,0
70766.7884943001,-12.9277219268447,2189,0
70767.7884943001,-12.9240967213137,2190,0
70768.7884943001,-12.9204715157829,2191,0
70769.7884943001,-12.9168463102519,2192,0
70770.7884943001,-12.9132211047211,2193,0
70771.7884943001,-12.9095958991902,2194,0
70772.7884943001,-12.9059706936595,2195,0
70773.7884943001,-12.9023454881285,2196,0
70774.7884943001,-12.8987202825978,2197,0
70775.7884943001,-12.895095077067,2198,0
70776.7884943001,-12.891469871536,2199,0
70777.7884943001,-12.8878446660053,2200,0
70778.7884943001,-12.8842194604743,2201,0
70779.7884943001,-12.8805942549436,2202,0
70780.7884943001,-12.8769690494125,2203,0
70781.7884943001,-12.8733438438817,2204,0
70782.7884943001,-12.8697186383507,2205,0
70783.7884943001,-12.8660934328201,2206,0
70784.7884943001,-12.8624682272891,2207,0
70785.7884943001,-12.8588430217583,2208,0
70786.7884943001,-12.8552178162273,2209,0
70787.7884943001,-12.8515926106965,2210,0
70788.7884943001,-12.8479674051655,2211,0
70789.7884943001,-12.8443421996349,2212,0
70790.7884943001,-12.8407169941038,2213,0
70791.7884943001,-12.8370917885731,2214,0
70792.7884943001,-12.8334665830421,2215,0
70793.7884943001,-12.8298413775113,2216,0
70794.7884943001,-12.8262161719803,2217,0
70795.7884943001,-12.8225909664496,2218,0
70796.7884943001,-12.8189657609186,2219,0
70797.7884943001,-12.8153405553879,2220,0
70798.7884943001,-12.8117153498569,2221,0
70799.7884943001,-12.8080901443262,2222,0
70800.7884943001,-12.8044649387954,2223,0
70801.7884943001,-12.8008397332645,2224,0
70802.7884943001,-12.7972145277337,2225,0
70803.7884943001,-12.7935893222027,2226,0
70804.7884943001,-12.7899641166716,2227,0
70805.7884943001,-12.7863389111409,2228,0
70806.7884943001,-12.7827137056102,2229,0
70807.7884943001,-12.7790885000792,2230,0
70808.7884943001,-12.7754632945485,2231,0
70809.7884943001,-12.7718380890175,2232,0
70810.7884943001,-12.7682128834867,2233,0
70811.7884943001,-12.7645876779557,2234,0
70812.7884943001,-12.7609624724249,2235,0
70813.7884943001,-12.757337266894,2236,0
70814.7884943001,-12.7537120613633,2237,0
70815.7884943001,-12.7500868558323,2238,0
70816.7884943001,-12.7464616503015,2239,0
70817.7884943001,-12.7427616186939,2240,0
70818.7884943001,-12.7385454712314,2241,0
70819.7884943001,-12.7343293237684,2242,0
70820.7884943001,-12.7301131763058,2243,0
70821.7884943001,-12.7258970288429,2244,0
70822.7884943001,-12.7216808813803,2245,0
70823.7884943001,-12.7174647339175,2246,0
70824.7884943001,-12.7132485864548,2247,0
70825.7884943001,-12.7090324389919,2248,0
70826.7884943001,-12.7048162915293,2249,0
70827.7884943001,-12.7006001440664,2250,0
70828.7884943001,-12.6963839966039,2251,0
70829.7884943001,-12.6921678491409,2252,0
70830.7884943001,-12.6879517016785,2253,0
70831.7884943001,-12.6837355542158,2254,0
70832.7884943001,-12.6795194067529,2255,0
70833.7884943001,-12.6753032592903,2256,0
70834.7884943001,-12.6710871118274,2257,0
70835.7884943001,-12.6668709643649,2258,0
70836.7884943001,-12.662654816902,2259,0
70837.7884943001,-12.6583762416055,2260,0
70838.7884943001,-12.6536714308929,2261,0
70839.7884943001,-12.6489666201807,2262,0
70840.7884943001,-12.6442618094682,2263,0
70841.7884943001,-12.6395569987559,2264,0
70842.7884943001,-12.6348521880434,2265,0
70843.7884943001,-12.6301473773312,2266,0
70844.7884943001,-12.6254425666186,2267,0
70845.7884943001,-12.6207377559063,2268,0
70846.7884943001,-12.6160329451938,2269,0
70847.7884943001,-12.6113281344816,2270,0
70848.7884943001,-12.6066233237691,2271,0
70849.7884943001,-12.6019185130569,2272,0
70850.7884943001,-12.5972137023443,2273,0
70851.7884943001,-12.5925088916321,2274,0
70852.7884943001,-12.5878040809195,2275,0
70853.7884943001,-12.5830992702073,2276,0
70854.7884943001,-12.5783944594948,2277,0
70855.7884943001,-12.5736896487826,2278,0
70856.7884943001,-12.5689848380703,2279,0
70857.7884943001,-12.5642800273578,2280,0
70858.7884943001,-12.5595752166456,2281,0
70859.7884943001,-12.554870405933,2282,0
70860.7884943001,-12.5501655952208,2283,0
70861.7884943001,-12.5454607845083,2284,0
70862.7884943001,-12.540755973796,2285,0
70863.7884943001,-12.5360511630835,2286,0
70864.7884943001,-12.5313463523712,2287,0
70865.7884943001,-12.5266415416587,2288,0
70866.7884943001,-12.5219367309465,2289,0
70867.7884943001,-12.5172319202339,2290,0
70868.7884943001,-12.5125271095218,2291,0
70869.7884943001,-12.5078222988091,2292,0
70870.7884943001,-12.5031174880969,2293,0
70871.7884943001,-12.4984126773844,2294,0
70872.7884943001,-12.4937078666722,2295,0
70873.7884943001,-12.4890030559597,2296,0
70874.7884943001,-12.4842982452474,2297,0
70875.7884943001,-12.4795934345348,2298,0
70876.7884943001,-12.4748886238226,2299,0
70877.7884943001,-12.4701838131101,2300,0
70878.7884943001,-12.4654790023978,2301,0
70879.7884943001,-12.4607741916853,2302,0
70880.7884943001,-12.4560693809731,2303,0
70881.7884943001,-12.4513645702605,2304,0
70882.7884943001,-12.4466597595484,2305,0
70883.7884943001,-12.4419549488361,2306,0
70884.7884943001,-12.4372501381236,2307,0
70885.7884943001,-12.4325453274114,2308,0
70886.7884943001,-12.4278405166988,2309,0
70887.7884943001,-12.4231357059866,2310,0
70888.7884943001,-12.418430895274,2311,0
70889.7884943001,-12.4137260845618,2312,0
70890.7884943001,-12.4090212738493,2313,0
70891.7884943001,-12.4043164631371,2314,0
70892.7884943001,-12.3996042166761,2315,0
70893.7884943001,-12.3948425843534,2316,0
70894.7884943001,-12.3900809520303,2317,0
70895.7884943001,-12.3853193197075,2318,0
70896.7884943001,-12.3805576873844,2319,0
70897.7884943001,-12.3757960550617,2320,0
70898.7884943001,-12.3710344227386,2321,0
70899.7884943001,-12.3662727904158,2322,0
70900.7884943001,-12.3615111580927,2323,0
