z,x,dist,ne
-27.2668821841818,68526.7884943001,301,1
-27.2575154403008,68527.7884943001,302,1
-27.2481486964198,68528.7884943001,303,1
-27.2387819525387,68529.7884943001,304,1
-27.2294152086577,68530.7884943001,305,1
-27.2200484647767,68531.7884943001,306,1
-27.2106817208956,68532.7884943001,307,1
-27.2013149770146,68533.7884943001,308,1
-27.1919482331336,68534.7884943001,309,1
-27.1825814892526,68535.7884943001,310,1
-27.1732147453715,68536.7884943001,311,1
-27.1638480014905,68537.7884943001,312,1
-27.1544812576095,68538.7884943001,313,1
-27.1451145137284,68539.7884943001,314,1
-27.1357477698474,68540.7884943001,315,1
-27.1263810259664,68541.7884943001,316,1
-27.1170142820853,68542.7884943001,317,1
-27.1076475382043,68543.7884943001,318,1
-27.0982807943233,68544.7884943001,319,1
-27.0889140504423,68545.7884943001,320,1
-27.0795473065612,68546.7884943001,321,1
-27.0701805626802,68547.7884943001,322,1
-27.0608138187992,68548.7884943001,323,1
-27.0514470749181,68549.7884943001,324,1
-27.0420803310371,68550.7884943001,325,1
-27.0327135871561,68551.7884943001,326,1
-27.0233468432751,68552.7884943001,327,1
-27.013980099394,68553.7884943001,328,1
-27.004613355513,68554.7884943001,329,1
-26.995246611632,68555.7884943001,330,1
-26.9858798677509,68556.7884943001,331,1
-26.9765131238699,68557.7884943001,332,1
-26.9671463799889,68558.7884943001,333,1
-26.9577796361079,68559.7884943001,334,1
-26.9484128922268,68560.7884943001,335,1
-26.9390461483458,68561.7884943001,336,1
-26.9296794044648,68562.7884943001,337,1
-26.9203126605837,68563.7884943001,338,1
-26.9109459167027,68564.7884943001,339,1
-26.9015791728217,68565.7884943001,340,1
-26.8922124289406,68566.7884943001,341,1
-26.8828456850596,68567.7884943001,342,1
-26.8734789411786,68568.7884943001,343,1
-26.8641121972976,68569.7884943001,344,1
-26.8547454534165,68570.7884943001,345,1
-26.8453787095355,68571.7884943001,346,1
-26.8360119656545,68572.7884943001,347,1
-26.8266452217734,68573.7884943001,348,1
-26.8172784778924,68574.7884943001,349,1
-26.8079117340114,68575.7884943001,350,1
-26.7985449901304,68576.7884943001,351,1
-26.7891782462493,68577.7884943001,352,1
-26.7836333208022,68578.7745059394,353,1
-26.7780883953556,68579.7745089798,354,1
-26.7725434699084,68580.7745120201,355,1
-26.7669985444618,68581.7745150605,356,1
-26.7614536190146,68582.7745181009,357,1
-26.755908693568,68583.7745211413,358,1
-26.7503637681208,68584.7745241817,359,1
-26.7448188426742,68585.7745272221,360,1
-26.7392739172271,68586.7745302625,361,1
-26.7337289917805,68587.7745333029,362,1
-26.7281836706191,68588.7745363435,363,1
-26.7220023462555,68589.7745397171,364,1
-26.7158210218927,68590.7745430907,365,1
-26.7096396975291,68591.7745464644,366,1
-26.7034583731663,68592.774549838,367,1
-26.6972770488027,68593.7745532116,368,1
-26.6910957244398,68594.7745565852,369,1
-26.6849144000762,68595.7745599588,370,1
-26.6787330757133,68596.7745633324,371,1
-26.6725517513498,68597.774566706,372,1
-26.6663704269869,68598.7745700796,373,1
-26.6601891026234,68599.7745734532,374,1
-26.6540077782605,68600.7745768269,375,1
-26.647826453897,68601.7745802005,376,1
-26.6416451295341,68602.7745835741,377,1
-26.6354638051705,68603.7745869477,378,1
-26.6292824808077,68604.7745903213,379,1
-26.6231011564441,68605.7745936949,380,1
-26.6169198320813,68606.7745970685,381,1
-26.6107385077176,68607.7746004421,382,1
-26.6045571833548,68608.7746038157,383,1
-26.5983758589912,68609.7746071894,384,1
-26.5921945346283,68610.774610563,385,1
-26.5860132102648,68611.7746139366,386,1
-26.5798318859019,68612.7746173102,387,1
-26.573650561539,68613.7746206838,388,1
-26.5674692371754,68614.7746240574,389,1
-26.5612879128126,68615.774627431,390,1
-26.5551065884491,68616.7746308046,391,1
-26.5489252640862,68617.7746341783,392,1
-26.5427439397227,68618.7746375519,393,1
-26.5365626153597,68619.7746409255,394,1
-26.5303812909962,68620.7746442991,395,1
-26.5241999666333,68621.7746476727,396,1
-26.5180186422698,68622.7746510463,397,1
-26.5118373179069,68623.7746544199,398,1
-26.5056559935433,68624.7746577935,399,1
-26.4994746691805,68625.7746611671,400,1
-26.4932933448168,68626.7746645408,401,1
-26.487112020454,68627.7746679144,402,1
-26.4809306960904,68628.774671288,403,1
-26.4747493717276,68629.7746746616,404,1
-26.4685680473641,68630.7746780352,405,1
-26.4623867230012,68631.7746814088,406,1
-26.4562053986376,68632.7746847824,407,1
-26.4500240742747,68633.774688156,408,1
-26.4438427499112,68634.7746915297,409,1
-26.4376614255483,68635.7746949033,410,1
-26.4314801011848,68636.7746982769,411,1
-26.4252987768219,68637.7747016505,412,1
-26.4191174524589,68638.7747050241,413,1
-26.4129361280954,68639.7747083977,414,1
-26.4067548037325,68640.7747117713,415,1
-26.400573479369,68641.7747151449,416,1
-26.3943921550061,68642.7747185186,417,1
-26.3881998071556,68643.7747218979,418,1
-26.3790637724545,68644.7747268186,419,1
-26.3699277377528,68645.7747317393,420,1
-26.3607917030519,68646.77473666,421,1
-26.3516556683501,68647.7747415807,422,1
-26.3425196336493,68648.7747465014,423,1
-26.3333835989475,68649.7747514221,424,1
-26.3242475642466,68650.7747563428,425,1
-26.3151115295447,68651.7747612635,426,1
-26.3059754948438,68652.7747661842,427,1
-26.2968394601421,68653.7747711049,428,1
-26.2877034254412,68654.7747760256,429,1
-26.2785673907394,68655.7747809463,430,1
-26.2694313560386,68656.774785867,431,1
-26.2602953213367,68657.7747907877,432,1
-26.2511592866358,68658.7747957084,433,1
-26.242023251934,68659.7748006291,434,1
-26.2328872172331,68660.7748055498,435,1
-26.2237511825314,68661.7748104705,436,1
-26.2146151478305,68662.7748153911,437,1
-26.2054791131296,68663.7748203118,438,1
-26.1963430784277,68664.7748252325,439,1
-26.1872070437269,68665.7748301532,440,1
-26.1780710090251,68666.7748350739,441,1
-26.1689349743243,68667.7748399946,442,1
-26.1597989396224,68668.7748449153,443,1
-26.1506629049207,68669.774849836,444,1
-26.1415268702197,68670.7748547567,445,1
-26.1323908355189,68671.7748596774,446,1
-26.123254800817,68672.7748645981,447,1
-26.1141187661162,68673.7748695188,448,1
-26.1049827314144,68674.7748744395,449,1
-26.0958466967136,68675.7748793602,450,1
-26.0867106620116,68676.7748842809,451,1
-26.0775746273108,68677.7748892016,452,1
-26.068438592609,68678.7748941223,453,1
-26.0593025579082,68679.774899043,454,1
-26.0501665232063,68680.7749039637,455,1
-26.0410304885055,68681.7749088843,456,1
-26.0318944538035,68682.774913805,457,1
-26.0227584191027,68683.7749187257,458,1
-26.0136223844009,68684.7749236464,459,1
-26.0044863497001,68685.7749285671,460,1
-25.9953503149983,68686.7749334878,461,1
-25.9862142802975,68687.7749384085,462,1
-25.9770782455965,68688.7749433292,463,1
-25.9679422108947,68689.7749482499,464,1
-25.9588061761928,68690.7749531706,465,1
-25.949670141492,68691.7749580913,466,1
-25.9405341067902,68692.774963012,467,1
-25.9313980720894,68693.7749679327,468,1
-25.9222620373876,68694.7749728534,469,1
-25.9131260026866,68695.7749777741,470,1
-25.9039899679858,68696.7749826948,471,1
-25.894853933284,68697.7749876155,472,1
-25.8857178985831,68698.7749925362,473,1
-25.8765818638814,68699.7749974569,474,1
-25.8674458291805,68700.7750023775,475,1
-25.8583097944786,68701.7750072982,476,1
-25.8491737597778,68702.7750122189,477,1
-25.8400377250759,68703.7750171396,478,1
-25.8309016903751,68704.7750220603,479,1
-25.8217656556733,68705.775026981,480,1
-25.8126296209725,68706.7750319017,481,1
-25.8034935862706,68707.7750368224,482,1
-25.7943575515697,68708.7750417431,483,1
-25.7852215168679,68709.7750466638,484,1
-25.7760854821671,68710.7750515845,485,1
-25.7669494474652,68711.7750565052,486,1
-25.7578134127644,68712.7750614259,487,1
-25.7486773780626,68713.7750663466,488,1
-25.7395413433617,68714.7750712673,489,1
-25.7304053086598,68715.775076188,490,1
-25.721269273959,68716.7750811087,491,1
-25.7121332392572,68717.7750860294,492,1
-25.7029990160819,68718.7750909491,493,1
-25.694090263456,68719.7750957508,494,1
-25.6851815108309,68720.7751005525,495,1
-25.6762727582059,68721.7751053542,496,1
-25.66736400558,68722.7751101559,497,1
-25.6584552529551,68723.7751149576,498,1
-25.6495465003293,68724.7751197593,499,1
-25.6406377477043,68725.7751245609,500,1
-25.6317289950783,68726.7751293626,501,1
-25.6228202424533,68727.7751341643,502,1
-25.6139114898274,68728.775138966,503,1
-25.6050027372025,68729.7751437677,504,1
-25.5960939845767,68730.7751485694,505,1
-25.5871852319517,68731.7751533711,506,1
-25.5782764793258,68732.7751581728,507,1
-25.5693677267008,68733.7751629745,508,1
-25.5604589740749,68734.7751677762,509,1
-25.5515502214499,68735.7751725779,510,1
-25.5426414688241,68736.7751773795,511,1
-25.5337327161992,68737.7751821812,512,1
-25.5247891091537,68738.7751870012,513,1
-25.5120505941585,68739.7751938081,514,1
-25.499312079162,68740.7752006151,515,1
-25.4865735641669,68741.775207422,516,1
-25.4738350491705,68742.775214229,517,1
-25.4610965341754,68743.7752210359,518,1
-25.448358019179,68744.7752278429,519,1
-25.4356195041838,68745.7752346498,520,1
-25.4228809891887,68746.7752414568,521,1
-25.4101424741922,68747.7752482637,522,1
-25.3974039591972,68748.7752550707,523,1
-25.3846654442007,68749.7752618776,524,1
-25.3719269292056,68750.7752686845,525,1
-25.359188414209,68751.7752754915,526,1
-25.3464498992139,68752.7752822984,527,1
-25.3337113842175,68753.7752891054,528,1
-25.3209728692224,68754.7752959123,529,1
-25.3082343542259,68755.7753027193,530,1
-25.2954958392308,68756.7753095262,531,1
-25.2827573242344,68757.7753163332,532,1
-25.2700188092391,68758.7753231401,533,1
-25.2572802942427,68759.7753299471,534,1
-25.2445417792476,68760.775336754,535,1
-25.2318032642512,68761.775343561,536,1
-25.2190647492561,68762.7753503679,537,1
-25.2063262342597,68763.7753571749,538,1
-25.1935877192644,68764.7753639818,539,1
-25.180849204268,68765.7753707888,540,1
-25.1681106892729,68766.7753775957,541,1
-25.1553721742765,68767.7753844027,542,1
-25.1426336592814,68768.7753912096,543,1
-25.129895144285,68769.7753980166,544,1
-25.1171566292897,68770.7754048235,545,1
-25.1044181142946,68771.7754116305,546,1
-25.0916795992982,68772.7754184374,547,1
-25.0789410843031,68773.7754252444,548,1
-25.0662025693067,68774.7754320513,549,1
-25.0534640543116,68775.7754388583,550,1
-25.040725539315,68776.7754456652,551,1
-25.0279870243199,68777.7754524722,552,1
-25.0152485093235,68778.7754592791,553,1
-25.0025099943284,68779.7754660861,554,1
-24.989771479332,68780.775472893,555,1
-24.9770329643369,68781.7754797,556,1
-24.9642944493404,68782.7754865069,557,1
-24.9515559343452,68783.7754933139,558,1
-24.9388174193487,68784.7755001208,559,1
-24.9260789043536,68785.7755069278,560,1
-24.9133403893572,68786.7755137347,561,1
-24.9006018743621,68787.7755205417,562,1
-24.8878633593657,68788.7755273486,563,1
-24.8751248443703,68789.7755341556,564,1
-24.8623863293739,68790.7755409625,565,1
-24.8496478143788,68791.7755477695,566,1
-24.8369092993824,68792.7755545764,567,1
-24.8241979808242,68793.7755613691,568,1
-24.8136868652864,68794.7755670098,569,1
-24.8031757497495,68795.7755726505,570,1
-24.7926646342128,68796.7755782912,571,1
-24.7821535186749,68797.7755839319,572,1
-24.7716424031381,68798.7755895726,573,1
-24.7611312876003,68799.7755952133,574,1
-24.7506201720625,68800.7756008539,575,1
-24.7401090565256,68801.7756064946,576,1
-24.7295979409888,68802.7756121353,577,1
-24.719086825451,68803.775617776,578,1
-24.7085757099143,68804.7756234167,579,1
-24.6980645943764,68805.7756290574,580,1
-24.6875534788397,68806.775634698,581,1
-24.6770423633018,68807.7756403387,582,1
-24.6665312477649,68808.7756459794,583,1
-24.6560201322271,68809.7756516201,584,1
-24.6455090166903,68810.7756572608,585,1
-24.6349979011524,68811.7756629015,586,1
-24.6244867856157,68812.7756685422,587,1
-24.6139824923214,68813.7756741793,588,1
-24.6039827701256,68814.7756795522,589,1
-24.5939830479288,68815.7756849251,590,1
-24.5839833257331,68816.775690298,591,1
-24.5739836035363,68817.775695671,592,1
-24.5639838813406,68818.7757010439,593,1
-24.5539841591438,68819.7757064168,594,1
-24.543984436948,68820.7757117897,595,1
-24.5339847147512,68821.7757171626,596,1
-24.5239849925554,68822.7757225356,597,1
-24.5139852703587,68823.7757279085,598,1
-24.503985548163,68824.7757332814,599,1
-24.4939858259663,68825.7757386543,600,1
-24.4839861037704,68826.7757440272,601,1
-24.4739863815746,68827.7757494002,602,1
-24.4639866593779,68828.7757547731,603,1
-24.4539869371822,68829.775760146,604,1
-24.4439872149855,68830.7757655189,605,1
-24.4339874927898,68831.7757708919,606,1
-24.4239877705929,68832.7757762648,607,1
-24.4139880483971,68833.7757816377,608,1
-24.4039883262003,68834.7757870106,609,1
-24.3939886040046,68835.7757923835,610,1
-24.3839888818079,68836.7757977564,611,1
-24.3739891596121,68837.7758031294,612,1
-24.3639894374153,68838.7758085023,613,1
-24.3539897152195,68839.7758138752,614,1
-24.3439899930227,68840.7758192481,615,1
-24.333990270827,68841.7758246211,616,1
-24.3239905486302,68842.775829994,617,1
-24.3139908264345,68843.7758353669,618,1
-24.3039911042377,68844.7758407398,619,1
-24.2939913820419,68845.7758461127,620,1
-24.2839916598452,68846.7758514857,621,1
-24.2739919376494,68847.7758568586,622,1
-24.2639922154526,68848.7758622315,623,1
-24.2539924932569,68849.7758676044,624,1
-24.2439927710602,68850.7758729773,625,1
-24.2339930488643,68851.7758783503,626,1
-24.2239933266685,68852.7758837232,627,1
-24.2139936044718,68853.7758890961,628,1
-24.2039938822761,68854.775894469,629,1
-24.1939941600794,68855.7758998419,630,1
-24.1839944378837,68856.7759052149,631,1
-24.1739947156868,68857.7759105878,632,1
-24.163994993491,68858.7759159607,633,1
-24.1539952712942,68859.7759213336,634,1
-24.1439955490985,68860.7759267065,635,1
-24.1339958269018,68861.7759320795,636,1
-24.123996104706,68862.7759374524,637,1
-24.1139963825092,68863.7759428253,638,1
-24.1039966603134,68864.7759481982,639,1
-24.0939969381166,68865.7759535712,640,1
-24.0839972159209,68866.7759589441,641,1
-24.0739974937241,68867.775964317,642,1
-24.0639859945216,68868.7759696961,643,1
-24.0532703238149,68869.7759754439,644,1
-24.0425546531091,68870.7759811917,645,1
-24.0318389824024,68871.7759869395,646,1
-24.0211233116968,68872.7759926872,647,1
-24.0104076409901,68873.775998435,648,1
-23.9996919702845,68874.7760041828,649,1
-23.9889762995778,68875.7760099306,650,1
-23.9782606288721,68876.7760156784,651,1
-23.9675449581664,68877.7760214262,652,1
-23.9568292874598,68878.776027174,653,1
-23.9461136167541,68879.7760329218,654,1
-23.9353979460475,68880.7760386696,655,1
-23.9246822753418,68881.7760444173,656,1
-23.9139666046351,68882.7760501652,657,1
-23.9032509339294,68883.7760559129,658,1
-23.8925352632226,68884.7760616607,659,1
-23.8818195925171,68885.7760674085,660,1
-23.8711039218103,68886.7760731563,661,1
-23.8603882511048,68887.7760789041,662,1
-23.84966259116,68888.7760846571,663,1
-23.8383787065943,68889.7760907024,664,1
-23.8270948220274,68890.7760967477,665,1
-23.8158109374619,68891.776102793,666,1
-23.8045270528951,68892.7761088383,667,1
-23.7932431683295,68893.7761148836,668,1
-23.7819592837627,68894.776120929,669,1
