z,x,dist,ne
-28.5374475950393,69021.8017353229,130,1
-28.5277302958594,69022.801730372,131,1
-28.5180129966785,69023.8017254211,132,1
-28.5082956974985,69024.8017204702,133,1
-28.4985783983176,69025.8017155194,134,1
-28.4888610991377,69026.8017105685,135,1
-28.4791437999567,69027.8017056176,136,1
-28.4694265007768,69028.8017006667,137,1
-28.4597092015959,69029.8016957158,138,1
-28.4499919024159,69030.8016907649,139,1
-28.4402746032351,69031.801685814,140,1
-28.4305573040551,69032.8016808631,141,1
-28.420840004875,69033.8016759123,142,1
-28.4111227056942,69034.8016709614,143,1
-28.4014054065143,69035.8016660105,144,1
-28.3916881073334,69036.8016610596,145,1
-28.3819708081534,69037.8016561087,146,1
-28.3721794729803,69038.8016511191,147,1
-28.3596211045001,69039.8016446806,148,1
-28.347062736019,69040.8016382421,149,1
-28.334504367539,69041.8016318036,150,1
-28.3219459990579,69042.8016253652,151,1
-28.3093876305779,69043.8016189267,152,1
-28.2968292620967,69044.8016124882,153,1
-28.2842708936165,69045.8016060498,154,1
-28.2717125251354,69046.8015996113,155,1
-28.2591541566554,69047.8015931728,156,1
-28.2465957881743,69048.8015867343,157,1
-28.2340374196943,69049.8015802959,158,1
-28.2214790512131,69050.8015738574,159,1
-28.2089206827331,69051.801567419,160,1
-28.1963623142518,69052.8015609805,161,1
-28.1838039457718,69053.801554542,162,1
-28.1712455772907,69054.8015481035,163,1
-28.1586872088107,69055.8015416651,164,1
-28.1461288403295,69056.8015352266,165,1
-28.1335704718495,69057.8015287881,166,1
-28.1210121033694,69058.8015223497,167,1
-28.1084537348882,69059.8015159112,168,1
-28.095895366407,69060.8015094727,169,1
-28.0833369979271,69061.8015030343,170,1
-28.0707786294459,69062.8014965958,171,1
-28.0582202609659,69063.8014901573,172,1
-28.0456618924858,69064.8014837189,173,1
-28.0331035240046,69065.8014772804,174,1
-28.0205451555246,69066.8014708419,175,1
-28.0079867870434,69067.8014644034,176,1
-27.9954284185634,69068.801457965,177,1
-27.9828700500823,69069.8014515265,178,1
-27.9703116816022,69070.801445088,179,1
-27.957753313121,69071.8014386496,180,1
-27.945194944641,69072.8014322111,181,1
-27.9326365761598,69073.8014257726,182,1
-27.9200782076798,69074.8014193342,183,1
-27.9075198391987,69075.8014128957,184,1
-27.8949614707187,69076.8014064572,185,1
-27.8824031022374,69077.8014000188,186,1
-27.8698447337574,69078.8013935803,187,1
-27.8572863652762,69079.8013871418,188,1
-27.8447279967962,69080.8013807033,189,1
-27.8321696283151,69081.8013742649,190,1
-27.8196112598351,69082.8013678264,191,1
-27.807052891354,69083.8013613879,192,1
-27.7944945228738,69084.8013549495,193,1
-27.7819361543926,69085.801348511,194,1
-27.7693777859126,69086.8013420725,195,1
-27.7568194174315,69087.8013356341,196,1
-27.7442610489515,69088.8013291956,197,1
-27.7317026804703,69089.8013227571,198,1
-27.7191443119901,69090.8013163187,199,1
-27.7065859435102,69091.8013098802,200,1
-27.6940275750291,69092.8013034417,201,1
-27.6814778249243,69093.8012970078,202,1
-27.6692149279105,69094.801290724,203,1
-27.6569520308976,69095.8012844402,204,1
-27.6446891338838,69096.8012781565,205,1
-27.6324262368711,69097.8012718727,206,1
-27.6201633398573,69098.8012655889,207,1
-27.6079004428447,69099.8012593052,208,1
-27.5956375458308,69100.8012530214,209,1
-27.5833746488181,69101.8012467377,210,1
-27.5711117518041,69102.8012404539,211,1
-27.5588488547914,69103.8012341702,212,1
-27.5465859577777,69104.8012278864,213,1
-27.5343230607649,69105.8012216026,214,1
-27.5220601637512,69106.8012153189,215,1
-27.5097972667384,69107.8012090351,216,1
-27.4975343697246,69108.8012027513,217,1
-27.4852714727118,69109.8011964676,218,1
-27.473008575698,69110.8011901838,219,1
-27.4607456786853,69111.8011839001,220,1
-27.4484827816715,69112.8011776163,221,1
-27.4362364121745,69113.8011713412,222,1
-27.4245189999461,69114.8011653431,223,1
-27.4128015877188,69115.8011593449,224,1
-27.4010841754915,69116.8011533468,225,1
-27.3893667632631,69117.8011473486,226,1
-27.3776493510358,69118.8011413505,227,1
-27.3659319388074,69119.8011353523,228,1
-27.3542145265801,69120.8011293542,229,1
-27.3424971143517,69121.801123356,230,1
-27.3307797021243,69122.8011173579,231,1
-27.3190622898959,69123.8011113597,232,1
-27.3073448776686,69124.8011053616,233,1
-27.2956274654403,69125.8010993635,234,1
-27.283910053213,69126.8010933653,235,1
-27.2721926409844,69127.8010873672,236,1
-27.2604752287572,69128.801081369,237,1
-27.2487578165288,69129.8010753709,238,1
-27.2370404043015,69130.8010693727,239,1
-27.2253229920732,69131.8010633746,240,1
-27.2136055798458,69132.8010573764,241,1
-27.2018881676174,69133.8010513783,242,1
-27.19017075539,69134.8010453801,243,1
-27.1784533431617,69135.801039382,244,1
-27.1667359309343,69136.8010333838,245,1
-27.1550185187059,69137.8010273857,246,1
-27.1433011064787,69138.8010213876,247,1
-27.1315836942503,69139.8010153894,248,1
-27.1198662820229,69140.8010093913,249,1
-27.1081488697956,69141.8010033931,250,1
-27.0964314575672,69142.800997395,251,1
-27.0847140453399,69143.8009913968,252,1
-27.0729966331115,69144.8009853987,253,1
-27.0612792208843,69145.8009794005,254,1
-27.0495618086557,69146.8009734024,255,1
-27.0378443964284,69147.8009674043,256,1
-27.0261269842001,69148.8009614061,257,1
-27.0144095719728,69149.800955408,258,1
-27.0026921597444,69150.8009494098,259,1
-26.9909747475171,69151.8009434117,260,1
-26.9792573352886,69152.8009374135,261,1
-26.9675399230613,69153.8009314154,262,1
-26.9558225108329,69154.8009254172,263,1
-26.9441050986056,69155.8009194191,264,1
-26.9323876863772,69156.8009134209,265,1
-26.9206702741499,69157.8009074228,266,1
-26.9089528619216,69158.8009014246,267,1
-26.8972354496941,69159.8008954265,268,1
-26.8855180374657,69160.8008894284,269,1
-26.8738006252385,69161.8008834302,270,1
-26.8620832130101,69162.8008774321,271,1
-26.8503658007828,69163.8008714339,272,1
-26.8386483885544,69164.8008654358,273,1
-26.826930976327,69165.8008594376,274,1
-26.8152135640997,69166.8008534395,275,1
-26.8034961518713,69167.8008474414,276,1
-26.791891117573,69168.800841502,277,1
-26.7835375303558,69169.8008372652,278,1
-26.7751839431384,69170.8008330283,279,1
-26.7668303559218,69171.8008287915,280,1
-26.7584767687054,69172.8008245546,281,1
-26.7501231814881,69173.8008203178,282,1
-26.7417695942716,69174.8008160809,283,1
-26.7334160070544,69175.8008118441,284,1
-26.7250624198379,69176.8008076072,285,1
-26.7167088326206,69177.8008033704,286,1
-26.7083552454041,69178.8007991335,287,1
-26.7000016581868,69179.8007948967,288,1
-26.6916480709703,69180.8007906598,289,1
-26.6832944837531,69181.800786423,290,1
-26.6749408965366,69182.8007821861,291,1
-26.6665873093194,69183.8007779493,292,1
-26.6582337221028,69184.8007737124,293,1
-26.6498801348855,69185.8007694756,294,1
-26.641526547669,69186.8007652387,295,1
-26.6331729604517,69187.8007610019,296,1
-26.6247962155417,69188.8007567529,297,1
-26.6157721357963,69189.800752165,298,1
-26.6067480560514,69190.8007475771,299,1
-26.597723976306,69191.8007429891,300,1
-26.5886998965612,69192.8007384012,301,1
-26.5796758168157,69193.8007338133,302,1
-26.570651737071,69194.8007292254,303,1
-26.5616276573255,69195.8007246375,304,1
-26.5526035775807,69196.8007200495,305,1
-26.5435794978359,69197.8007154616,306,1
-26.5345554180905,69198.8007108737,307,1
-26.5255313383457,69199.8007062858,308,1
-26.5165072586002,69200.8007016979,309,1
-26.5074831788555,69201.80069711,310,1
-26.4984590991099,69202.800692522,311,1
-26.4894350193652,69203.8006879341,312,1
-26.4804109396197,69204.8006833462,313,1
-26.4713868598749,69205.8006787583,314,1
-26.4623627801294,69206.8006741703,315,1
-26.4533387003847,69207.8006695824,316,1
-26.4443146206392,69208.8006649945,317,1
-26.4352905408944,69209.8006604066,318,1
-26.4262664611488,69210.8006558187,319,1
-26.4172423814042,69211.8006512307,320,1
-26.4082183016586,69212.8006466428,321,1
-26.399194221914,69213.8006420549,322,1
-26.3901701421684,69214.800637467,323,1
-26.3811460624235,69215.8006328791,324,1
-26.3721219826781,69216.8006282912,325,1
-26.3630979029333,69217.8006237032,326,1
-26.3540738231879,69218.8006191153,327,1
-26.3450497434431,69219.8006145274,328,1
-26.3360256636976,69220.8006099395,329,1
-26.3270015839528,69221.8006053516,330,1
-26.3179775042081,69222.8006007636,331,1
-26.3089534244626,69223.8005961757,332,1
-26.2999293447178,69224.8005915878,333,1
-26.2909052649724,69225.8005869999,334,1
-26.2818811852276,69226.800582412,335,1
-26.272857105482,69227.800577824,336,1
-26.2638330257373,69228.8005732361,337,1
-26.2548089459918,69229.8005686482,338,1
-26.2457848662471,69230.8005640603,339,1
-26.2367607865015,69231.8005594724,340,1
-26.2277367067568,69232.8005548844,341,1
-26.2187126270113,69233.8005502965,342,1
-26.2096885472665,69234.8005457086,343,1
-26.200664467521,69235.8005411207,344,1
-26.1916403877763,69236.8005365328,345,1
-26.1826163080307,69237.8005319448,346,1
-26.1735922282861,69238.8005273569,347,1
-26.1645681485405,69239.800522769,348,1
-26.1555440687956,69240.8005181811,349,1
-26.1465199890502,69241.8005135932,350,1
-26.1374959093054,69242.8005090052,351,1
-26.1286408243735,69243.8005045058,352,1
-26.1241056349898,69244.8005022683,353,1
-26.1195704456058,69245.8005000307,354,1
-26.1150352562222,69246.8004977932,355,1
-26.1105000668385,69247.8004955556,356,1
-26.1059648774545,69248.8004933181,357,1
-26.1014296880708,69249.8004910806,358,1
-26.0968944986868,69250.800488843,359,1
-26.0923593093031,69251.8004866055,360,1
-26.0878241199192,69252.8004843679,361,1
-26.0832889305355,69253.8004821304,362,1
-26.0787537411514,69254.8004798928,363,1
-26.0742185517678,69255.8004776553,364,1
-26.0696833623838,69256.8004754178,365,1
-26.0651481730002,69257.8004731802,366,1
-26.0606129836161,69258.8004709427,367,1
-26.0560777942324,69259.8004687051,368,1
-26.0515426048484,69260.8004664676,369,1
-26.0470074154648,69261.8004642301,370,1
-26.0424722260808,69262.8004619925,371,1
-26.0378903243457,69263.8004597305,372,1
-26.0321505221853,69264.8004568622,373,1
-26.0264107200253,69265.800453994,374,1
-26.0206709178649,69266.8004511257,375,1
-26.0149311157049,69267.8004482574,376,1
-26.0091913135445,69268.8004453891,377,1
-26.0034515113846,69269.8004425208,378,1
-25.9977117092242,69270.8004396526,379,1
-25.9919719070642,69271.8004367843,380,1
-25.9862321049043,69272.800433916,381,1
-25.9804923027438,69273.8004310478,382,1
-25.9747525005839,69274.8004281795,383,1
-25.9690126984235,69275.8004253112,384,1
-25.9632728962636,69276.8004224429,385,1
-25.9575330941031,69277.8004195746,386,1
-25.9517932919431,69278.8004167064,387,1
-25.9460534897827,69279.8004138381,388,1
-25.9403136876228,69280.8004109698,389,1
-25.9345738854623,69281.8004081015,390,1
-25.9288340833023,69282.8004052333,391,1
-25.9230942811419,69283.800402365,392,1
-25.9173544789819,69284.8003994967,393,1
-25.9116146768215,69285.8003966284,394,1
-25.9058748746615,69286.8003937602,395,1
-25.9001350725011,69287.8003908919,396,1
-25.8943952703412,69288.8003880236,397,1
-25.8886554681808,69289.8003851553,398,1
-25.8829156660208,69290.8003822871,399,1
-25.8771758638604,69291.8003794188,400,1
-25.8714360617004,69292.8003765505,401,1
-25.86569625954,69293.8003736822,402,1
-25.8599564573801,69294.800370814,403,1
-25.8542166552197,69295.8003679457,404,1
-25.8484768530597,69296.8003650774,405,1
-25.8427370508997,69297.8003622091,406,1
-25.8369972487393,69298.8003593409,407,1
-25.8312574465794,69299.8003564726,408,1
-25.825517644419,69300.8003536043,409,1
-25.819777842259,69301.800350736,410,1
-25.8140380400986,69302.8003478678,411,1
-25.8082982379386,69303.8003449995,412,1
-25.8025584357781,69304.8003421312,413,1
-25.7968186336182,69305.8003392629,414,1
-25.7910788314577,69306.8003363946,415,1
-25.7853390292978,69307.8003335264,416,1
-25.7795992271374,69308.8003306581,417,1
-25.7738594249774,69309.8003277898,418,1
-25.768119622817,69310.8003249216,419,1
-25.762379820657,69311.8003220533,420,1
-25.7566400184966,69312.800319185,421,1
-25.7509002163367,69313.8003163167,422,1
-25.7451604141763,69314.8003134484,423,1
-25.7394206120163,69315.8003105802,424,1
-25.7336808098558,69316.8003077119,425,1
-25.7279410076959,69317.8003048436,426,1
-25.7221440837601,69318.8003019454,427,1
-25.7150405674691,69319.8002983631,428,1
-25.7079370511775,69320.8002947808,429,1
-25.7008335348864,69321.8002911985,430,1
-25.6937300185948,69322.8002876162,431,1
-25.6866265023038,69323.8002840339,432,1
-25.6795229860123,69324.8002804515,433,1
-25.6724194697213,69325.8002768692,434,1
-25.6653159534296,69326.8002732869,435,1
-25.6582124371387,69327.8002697046,436,1
-25.6511089208476,69328.8002661223,437,1
-25.6440054045561,69329.80026254,438,1
-25.6369018882651,69330.8002589576,439,1
-25.6297983719735,69331.8002553753,440,1
-25.6226948556825,69332.800251793,441,1
-25.6155913393909,69333.8002482107,442,1
-25.6084878230999,69334.8002446284,443,1
-25.6013843068083,69335.8002410461,444,1
-25.5942807905173,69336.8002374638,445,1
-25.5871772742257,69337.8002338815,446,1
-25.5801192221515,69338.8002303229,447,1
-25.5740725839865,69339.800227294,448,1
-25.5680259458219,69340.8002242651,449,1
-25.5619793076568,69341.8002212361,450,1
-25.5559326694922,69342.8002182072,451,1
-25.5498860313272,69343.8002151783,452,1
-25.5438393931626,69344.8002121493,453,1
-25.5377927549976,69345.8002091204,454,1
-25.5317461168329,69346.8002060915,455,1
-25.5256994786679,69347.8002030625,456,1
-25.5196528405033,69348.8002000336,457,1
-25.5136062023382,69349.8001970047,458,1
-25.5075595641736,69350.8001939757,459,1
-25.5015129260086,69351.8001909468,460,1
-25.495466287844,69352.8001879178,461,1
-25.4894196496794,69353.8001848889,462,1
-25.4833730115144,69354.80018186,463,1
-25.4773263733498,69355.8001788311,464,1
-25.4712797351848,69356.8001758021,465,1
-25.4652330970202,69357.8001727732,466,1
-25.4591864588551,69358.8001697442,467,1
-25.4531398206905,69359.8001667153,468,1
-25.4470931825255,69360.8001636864,469,1
-25.4410465443608,69361.8001606574,470,1
-25.4349999061958,69362.8001576285,471,1
-25.4289532680312,69363.8001545996,472,1
-25.4229066298661,69364.8001515706,473,1
-25.4168599917015,69365.8001485417,474,1
-25.4108133535364,69366.8001455128,475,1
-25.4047667153719,69367.8001424838,476,1
-25.3987200772068,69368.8001394549,477,1
-25.3926734390423,69369.800136426,478,1
-25.3866268008772,69370.800133397,479,1
-25.3805801627126,69371.8001303681,480,1
-25.3745335245474,69372.8001273392,481,1
-25.3684868863829,69373.8001243102,482,1
-25.3624402482178,69374.8001212813,483,1
-25.3563936100533,69375.8001182523,484,1
-25.3503469718882,69376.8001152234,485,1
-25.3443003337237,69377.8001121945,486,1
-25.3382536955591,69378.8001091655,487,1
-25.332207057394,69379.8001061366,488,1
-25.3261604192295,69380.8001031077,489,1
-25.3201137810644,69381.8001000787,490,1
-25.3140671428999,69382.8000970498,491,1
-25.3080205047348,69383.8000940209,492,1
-25.3019738665701,69384.8000909919,493,1
-25.295927228405,69385.800087963,494,1
-25.2898805902405,69386.8000849341,495,1
-25.2838339520754,69387.8000819051,496,1
-25.2777873139109,69388.8000788762,497,1
-25.2717406757458,69389.8000758473,498,1
-25.2656940375812,69390.8000728183,499,1
-25.2596473994161,69391.8000697894,500,1
-25.2536007612516,69392.8000667605,501,1
-25.2475252924512,69393.8000637164,502,1
-25.2408536199076,69394.8000603602,503,1
-25.2341819473635,69395.800057004,504,1
-25.2275102748199,69396.8000536478,505,1
-25.2208386022757,69397.8000502916,506,1
-25.2141669297322,69398.8000469354,507,1
-25.2074952571881,69399.8000435792,508,1
-25.2008235846445,69400.800040223,509,1
-25.1941519121004,69401.8000368668,510,1
-25.187480239557,69402.8000335106,511,1
-25.1808085670133,69403.8000301544,512,1
-25.1741368944692,69404.8000267982,513,1
-25.1674652219257,69405.800023442,514,1
-25.1607935493816,69406.8000200858,515,1
-25.154121876838,69407.8000167296,516,1
-25.1474502042939,69408.8000133734,517,1
-25.1407785317503,69409.8000100172,518,1
-25.1341068592062,69410.800006661,519,1
-25.1274351866626,69411.8000033048,520,1
-25.1206020578277,69412.7999998641,521,1
-25.1105097375868,69413.7999947168,522,1
-25.100417417345,69414.7999895696,523,1
-25.090325097104,69415.7999844223,524,1
-25.0802327768622,69416.7999792751,525,1
-25.0701404566214,69417.7999741278,526,1
-25.0600481363796,69418.7999689806,527,1
-25.0499558161387,69419.7999638333,528,1
-25.0398634958969,69420.7999586861,529,1
-25.0297711756558,69421.7999535388,530,1
-25.0196788554141,69422.7999483916,531,1
-25.0095865351732,69423.7999432443,532,1
-24.9994942149314,69424.7999380971,533,1
-24.9894018946905,69425.7999329498,534,1
-24.9793095744487,69426.7999278026,535,1
-24.969217254208,69427.7999226553,536,1
-24.9591249339669,69428.7999175081,537,1
-24.9490326137251,69429.7999123608,538,1
-24.9389402934833,69430.7999072136,539,1
-24.9288479732424,69431.7999020663,540,1
-24.9187556530007,69432.7998969191,541,1
-24.9086633327598,69433.7998917718,542,1
-24.8985710125188,69434.7998866246,543,1
-24.888478692277,69435.7998814773,544,1
-24.8783863720361,69436.7998763301,545,1
-24.8682940517944,69437.7998711828,546,1
-24.8582017315535,69438.7998660356,547,1
-24.8481094113117,69439.7998608883,548,1
-24.8380170910707,69440.7998557411,549,1
-24.827924770829,69441.7998505938,550,1
-24.8178324505881,69442.7998454466,551,1
-24.8077401303463,69443.7998402993,552,1
-24.7976478101054,69444.7998351521,553,1
-24.7875554898636,69445.7998300048,554,1
-24.7774631696226,69446.7998248576,555,1
-24.7673708493809,69447.7998197103,556,1
-24.75727852914,69448.7998145631,557,1
-24.7471862088982,69449.7998094158,558,1
-24.7370938886573,69450.7998042686,559,1
-24.7270015684156,69451.7997991213,560,1
-24.7169092481746,69452.7997939741,561,1
-24.7068169279327,69453.7997888268,562,1
-24.6967246076918,69454.7997836796,563,1
-24.68663228745,69455.7997785323,564,1
-24.6765399672092,69456.7997733851,565,1
-24.6664476469674,69457.7997682378,566,1
-24.6563553267266,69458.7997630906,567,1
-24.6462630064855,69459.7997579433,568,1
-24.6361706862437,69460.7997527961,569,1
-24.6260783660029,69461.7997476488,570,1
-24.6159860457611,69462.7997425016,571,1
-24.6058937255202,69463.7997373543,572,1
-24.5958014052784,69464.7997322071,573,1
-24.5857090850374,69465.7997270598,574,1
-24.5756167647957,69466.7997219126,575,1
-24.5655244445548,69467.7997167654,576,1
-24.5554641772097,69468.7997116349,577,1
-24.5460082558851,69469.7997068208,578,1
-24.5365523345597,69470.7997020068,579,1
-24.5270964132351,69471.7996971928,580,1
-24.5176404919096,69472.7996923788,581,1
-24.508184570585,69473.7996875647,582,1
-24.4987286492595,69474.7996827507,583,1
-24.4892727279349,69475.7996779367,584,1
-24.4798168066095,69476.7996731226,585,1
-24.4703608852849,69477.7996683086,586,1
-24.4609049639594,69478.7996634946,587,1
-24.4514490426348,69479.7996586805,588,1
-24.4419931213093,69480.7996538665,589,1
-24.4325371999847,69481.7996490525,590,1
-24.4230812786593,69482.7996442384,591,1
-24.4136253573348,69483.7996394244,592,1
-24.40416943601,69484.7996346104,593,1
-24.3947135146846,69485.7996297964,594,1
-24.38525759336,69486.7996249823,595,1
-24.3757847191843,69487.7996201594,596,1
-24.3659992327804,69488.7996151728,597,1
-24.3562137463758,69489.7996101862,598,1
-24.3464282599718,69490.7996051996,599,1
-24.336642773567,69491.799600213,600,1
-24.3268572871632,69492.7995952264,601,1
-24.3170718007586,69493.7995902399,602,1
-24.3072863143547,69494.7995852533,603,1
-24.2975008279501,69495.7995802667,604,1
-24.2877153415463,69496.7995752801,605,1
-24.2779298551414,69497.7995702935,606,1
-24.2681443687375,69498.7995653069,607,1
-24.2583588823329,69499.7995603203,608,1
-24.2485733959291,69500.7995553337,609,1
-24.2387879095244,69501.7995503471,610,1
-24.2290024231206,69502.7995453605,611,1
-24.2192169367157,69503.7995403739,612,1
-24.2094314503119,69504.7995353874,613,1
-24.1996459639072,69505.7995304008,614,1
-24.1898604775034,69506.7995254142,615,1
-24.1800749910987,69507.7995204276,616,1
-24.1702895046949,69508.799515441,617,1
-24.1605040182909,69509.7995104544,618,1
-24.1507185318862,69510.7995054678,619,1
-24.1409330454824,69511.7995004812,620,1
-24.1311475590777,69512.7994954946,621,1
-24.1213620726739,69513.799490508,622,1
-24.1115765862692,69514.7994855214,623,1
-24.1017910998652,69515.7994805349,624,1
-24.0920056134605,69516.7994755483,625,1
-24.0822201270567,69517.7994705617,626,1
-24.0724346406521,69518.7994655751,627,1
-24.0626491542482,69519.7994605885,628,1
-24.0528636678436,69520.7994556019,629,1
-24.0430781814396,69521.7994506153,630,1
-24.0332926950348,69522.7994456287,631,1
-24.023507208631,69523.7994406421,632,1
-24.0137217222264,69524.7994356555,633,1
-24.0039362358225,69525.7994306689,634,1
-23.9941507494179,69526.7994256823,635,1
-23.984365263014,69527.7994206958,636,1
-23.9745797766092,69528.7994157092,637,1
-23.9647942902053,69529.7994107226,638,1
-23.9550088038007,69530.799405736,639,1
-23.9452233173969,69531.7994007494,640,1
-23.9354378309922,69532.7993957628,641,1
-23.9256523445883,69533.7993907762,642,1
-23.9158668581844,69534.7993857896,643,1
-23.9060813717797,69535.799380803,644,1
-23.8962958853759,69536.7993758164,645,1
-23.8865103989712,69537.7993708298,646,1
-23.8767249125674,69538.7993658433,647,1
-23.8669394261626,69539.7993608567,648,1
-23.8571539397579,69540.7993558701,649,1
-23.847368453354,69541.7993508835,650,1
-23.8375829669502,69542.7993458969,651,1
-23.8277974805455,69543.7993409103,652,1
-23.8180119941416,69544.7993359237,653,1
-23.808226507737,69545.7993309371,654,1
-23.7984410213331,69546.7993259505,655,1
-23.7886555349283,69547.7993209639,656,1
-23.7788700485245,69548.7993159773,657,1
-23.7690845621198,69549.7993109908,658,1
-23.7592990757159,69550.7993060042,659,1
-23.7495135893113,69551.7993010176,660,1
-23.7397281029074,69552.799296031,661,1
-23.7299426165026,69553.7992910444,662,1
-23.7201571300988,69554.7992860578,663,1
-23.7103716436942,69555.7992810712,664,1
-23.7005861572902,69556.7992760846,665,1
-23.6908006708856,69557.799271098,666,1
-23.6810151844818,69558.7992661114,667,1
-23.6712296980778,69559.7992611248,668,1
-23.6614442116731,69560.7992561382,669,1
-23.6516587252685,69561.7992511516,670,1
